Track Name,Artist Name,Popularity,Acousticness,Danceability,Duration (ms),Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence,Lyrics
修煉愛情,LaLa Hsu,34,0.752,0.408,286187,0.375,1.65e-06,5,0.106,-8.263,1,0.0366,131.141,4,0.174,"憑什麼要失望 藏眼淚到心臟
往事不會說謊別跟它為難
我們兩人之間不需要這樣
我想

修煉愛情的心酸 學會放好以前的渴望
我們那些信仰 要忘記多難
遠距離的欣賞 近距離的迷惘
誰說太陽會找到月亮
別人有的愛 我們不可能模仿

修煉愛情的悲歡 我們這些努力不簡單
...

******* This Lyrics is NOT for Commercial use *******"
極限,LaLa Hsu,27,0.51,0.437,230880,0.579,3.09e-06,10,0.113,-8.428,1,0.039,99.982,4,0.215,"對占星執迷
需要空洞的鼓勵
才認清自己
逞強終究 只是逃避
放棄止痛劑 跟記憶迎面交集

我依然堅持 回到家才哭泣

我的極限 就到這裡
就算永遠不能痊癒
...

******* This Lyrics is NOT for Commercial use *******"
Break Off feat. ABAO & Brandy,LaLa Hsu,16,0.336,0.457,220042,0.622,0,9,0.154,-5.366,1,0.0447,169.98,4,0.259,"不是 key 不合 也沒點錯歌
只是突然 不想唱了
不拿手的歌 啊像愛錯了人
再唱下去 要冷場了

是衷心希望 沒人記得
我唱了甚麼
Oh 這支麥克風應該輪到誰了

不想唱就切歌
看透人生 幾句就夠了
好不容易 酒酣耳熱
誰搞砸氣氛 罪不可赦

無所謂被切歌
換個人唱 或許更歡樂
誰插播 都能
剛好現在 口也很渴
...

******* This Lyrics is NOT for Commercial use *******"
沒鎖門,LaLa Hsu,21,0.1,0.791,187400,0.467,0,1,0.102,-6.01,1,0.061,134.951,4,0.67,"我們約好狀態常更新
保持 kuso 也要變美麗
有個 model 穿得好有型
我 mail 給妳

喜歡他有千百種表情
不必下跪也能 orz
星座運勢耍點小心機
偵測愛情

搞定天下事 快樂不設限

從房間飛到外太空
從太空鑽到小指頭
Da-la-da-la-la
Da-la-da-la-la
登登登 誰敲我
登登登 沒鎖門

從房間飛到外太空
從太空鑽到小指頭
...

******* This Lyrics is NOT for Commercial use *******"
迪斯可,LaLa Hsu,24,0.209,0.501,296547,0.537,0,6,0.115,-7.984,1,0.0257,135.878,4,0.255,Lyrics not found
不怕慶祝,LaLa Hsu,30,0.548,0.448,280027,0.476,0,9,0.103,-6.828,1,0.0314,138.185,4,0.267,"生活 若是夜裡的迷霧
誰是霧裡堅決清晰的歸途
如果 終究避不開孤獨
甚麼回憶能讓心一直滿足

越來越成熟反而學會了閃躲
Hold住的感受
有沒有可能再為誰而困惑

你是我最無法收斂的那句歡呼
就算一廂情願的 可以看著就好了
你是我最意想不到的一次投入
...

******* This Lyrics is NOT for Commercial use *******"
明天的事情,LaLa Hsu,26,0.206,0.464,297877,0.562,0,9,0.291,-8.043,1,0.0338,80.08,4,0.266,"我們預約明年夏天的旅行 我們預約下個月的舞台劇
我們預約情人節的那家餐廳
可是怎麼知道 到時候我還愛你

現在我都說不定了 只能消極地緊緊地抱住你
我不管了什麼都不要聽 不要跟我講明天的事情
愛情誰都說不定的 只能貪婪地霸道地佔有你
我除了你什麼都不相信
...

******* This Lyrics is NOT for Commercial use *******"
心裡學,LaLa Hsu,32,0.593,0.508,302160,0.357,0,5,0.119,-9.181,1,0.0427,123.313,3,0.256,"請不要擔心
反正我天生遲鈍過人
學不會分心
花樣世界里只有我們
你難懂艱深
防衛機制裡安全躲著
我抓握反射
撲空幾次換新的人格

本來就各自活著病著
没有要互相療癒什麼
只是基于我所認知的
該誠實到最後一刻

别再找日子麻煩
再費勁改變那也不是改善
兩人份的孤單更讓人難堪
...

******* This Lyrics is NOT for Commercial use *******"
以上皆非,LaLa Hsu,22,0.209,0.379,273493,0.706,3.17e-05,5,0.329,-4.739,1,0.191,169.916,4,0.265,Lyrics not found
完美落地 (電影《翻滾吧!男人》宣傳主題曲),LaLa Hsu,21,0.166,0.572,288597,0.516,0.00202,1,0.112,-7.291,1,0.0282,111.991,3,0.305,"從現在我不會再逃避
重新地喚起 埋葬在我心底的血液
沉住氣 我的心不再移
屏息不放棄 慢慢地朝著我的夢前進

忘了吧 混亂的事不再提
放了吧 把心思變唯一

...

******* This Lyrics is NOT for Commercial use *******"
"最美的遇見 (電視劇《涼生,我們可不可以不憂傷》情感主题曲)",LaLa Hsu,26,0.541,0.477,285243,0.423,0,5,0.0981,-7.179,1,0.028,129.872,4,0.302,"當你在我身邊
記憶遮住容顏
你微笑的臉 是最美的詩篇
往事一幕幕重演
映在你的眉眼
你對我說月光下要堅強
時光 吹散了少年
夢想 在愛中點燃
落葉 輕輕飄落在你的腳邊
那是我們一生中最美麗的遇見
我一直在人潮人海中尋找你熟悉的臉
...

******* This Lyrics is NOT for Commercial use *******"
一念之間,告五人,63,0.134,0.51,287635,0.479,9.23e-05,11,0.122,-9.007,1,0.0328,159.969,4,0.31,"當眼淚變成照片 當天真變回童年
當星星變成想念 我變成了誰
當午後沒有咖啡 當城市沒有失眠
當期待變成等待 你會在哪邊

原來我們的相遇 是需要一念之間
你轉身我的追逐 是不是我們的命運 捉弄著時間

我會 在你熟悉的十字路口
想像 有天你會從這裡經過
或許 青春就是這樣的生活
沒有痛過 就不能懂
沒有愛過 就不能感受
沒有你 我曾不是我

當號碼變成拒接 當沈默變成回答
當安靜變成消遣 我默默流淚
...

******* This Lyrics is NOT for Commercial use *******"
愛人錯過,告五人,64,0.0295,0.549,292075,0.923,8.76e-05,1,0.14,-3.857,1,0.0393,140.045,4,0.498,"我肯定在幾百年前就說過愛你
只是你忘了 我也沒記起
我肯定在幾百年前就說過愛你
只是你忘了 我也沒記起

走過 路過 沒遇過
回頭 轉頭 還是錯
你我不曾感受過
相撞在街口 相撞在街口

你媽沒有告訴你
撞到人要說對不起
本來今天好好的
愛人就錯過 愛人就錯過

我肯定在幾百年前就說過愛你
只是你忘了 我也沒記起
我肯定在幾百年前就說過愛你
只是你忘了 我也沒記起

...

******* This Lyrics is NOT for Commercial use *******"
好不容易 (《華燈初上》片尾曲),告五人,60,0.313,0.382,295466,0.543,2.1e-05,4,0.268,-5.938,0,0.0345,173.652,4,0.166,"城市滴答 小巷滴答 沈默滴答
你的手慢熱的體溫
方向錯亂 天氣預報 不準 雨傘忘了拿
我的手無處安放
包括我的心 像旋轉木馬

或許這就是註定
註定失敗的結局
成熟帶來的孤寂
如滾水在心中滿溢

我的心 你放在哪裡
或許你 根本就不在意
錯把承諾當有趣
怎麼對得起 你我炙熱的痕跡

你的心 你放在哪裡
...

******* This Lyrics is NOT for Commercial use *******"
唯一 (三立/台視戲劇《戀愛是科學》插曲),告五人,58,0.959,0.485,270761,0.103,5.32e-05,1,0.107,-13.383,1,0.0367,140.595,4,0.21,"你真的懂唯一的定義
並不簡單如呼吸
你真的希望你能釐清
若沒交心 怎麼說明?

我真的愛你
句句不輕易
眼神中飄移
總是在關鍵時刻清楚洞悉

你的不堅定
配合我顛沛流離
...

******* This Lyrics is NOT for Commercial use *******"
我想要佔據你,告五人,62,0.372,0.771,252637,0.563,0.000142,1,0.0933,-8.962,0,0.106,124.933,4,0.709,"清晨的光 彌補猜想

早安太早 睡意滋長

只想跟隨你的腳步回到家
可是曖昧告訴我不能這樣
舉止行為要正常 就怕太多會踉蹌
怎麼辦? 怎麼辦? 怎麼辦?
到底該不該? 該不該停止這種想法?

我想要佔據你 佔據你的美
佔據你的一切且無可厚非
用誠實的身體 再親吻你
再佔據你的手機記憶體

我想要佔據你 佔據你的美
佔據你的王位且絕不後退
用可憐的雙眼來問問你
可不可以讓我抱緊你?
...

******* This Lyrics is NOT for Commercial use *******"
披星戴月的想你,告五人,63,0.263,0.692,349774,0.453,0.000549,9,0.0836,-7.131,1,0.0299,99.976,4,0.351,"突如其來的美夢
是你離去時卷起的泡沫
踢著石頭 默默的走
公車從旁擦身而過

突如其來的念頭
幻想化成流星的你我
明亮的夜 漆黑的宇宙
通通來自夜空

我會披星戴月的想你
我會奮不顧身的前進
遠方煙火越來越唏噓
凝視前方身後的距離

我會披星戴月的想你
...

******* This Lyrics is NOT for Commercial use *******"
帶我去找夜生活,告五人,58,0.0165,0.571,299705,0.828,0.124,1,0.107,-6.448,1,0.0412,128.003,4,0.648,"形同虛設的時間
在你眼裡成為了無限
青春充滿了不眠
是為了追尋更多的明天

好似無盡的燈街
從不分你我照亮在心間
夜已成載心無眠
再巨大的傷悲皆已成灰

如果你還沒有睡
如果我還不停追
如果清醒是種罪
就把誓言帶走 換承諾不回
...

******* This Lyrics is NOT for Commercial use *******"
在這座城市遺失了你 (戲劇《他們創業的那些鳥事》插曲),告五人,56,0.692,0.46,357094,0.297,0.000318,9,0.107,-8.785,1,0.0309,180.095,4,0.125,"三番故里 窗外雨滴打破細碎的玻璃
與你相遇 是在一個單純美好的世界
而在變質那天 你淚流誇張情節
足以向全世界討回 你付出的一切

你的故事 存在一個需要密碼的盒子
紀念時刻 打開卻會冒出一陣陣白煙
像是警告自己 不能屈服嚮往從前
天變地變 我們的愛也變

而我 在這座城市遺失了你
順便遺失了自己
以為荒唐到底會有捷徑
...

******* This Lyrics is NOT for Commercial use *******"
給你一瓶魔法藥水,告五人,56,0.0249,0.643,258788,0.8,0.000329,1,0.21,-4.669,0,0.037,99.016,4,0.792,"給你一瓶魔法藥水
喝下去 就不需要氧氣
給你一瓶魔法藥水
喝下去 就不怕身體結冰

輕輕念著 你懂的咒語
一扇門 就通往銀河系
給你一瓶魔法藥水
我們一起去太空旅行

宇宙的有趣 我才不在意
我在意的是 你牽我的手 而亂跳的心
宇宙的有趣 我才不在意
我在意的是 你想跟著我 去月球談心
擁有你就不需要魔法 給的勇氣

...

******* This Lyrics is NOT for Commercial use *******"
帶你飛,告五人,50,0.333,0.327,232086,0.381,0.0344,5,0.0787,-8.426,1,0.0322,162.151,4,0.262,"我的寶貝 你相信嗎?
相信我是為了你才那麼倔強
期待有那麼一天 你能看見

我的寶貝 你還在嗎?
隔著電話你大概睡著了吧
期待有那麼一天 你能明白

我要飛 要帶你飛
你喜歡在月亮上面吃草莓
...

******* This Lyrics is NOT for Commercial use *******"
愛在夏天,告五人,52,0.736,0.551,380800,0.378,0,1,0.308,-7.37,1,0.0303,74.974,4,0.275,"他 就活在我心上
撐著一把傘
就站在我夢旁

我的頭髮
有月光的柔長
卻圈不起
一朵雲的形狀

他 兩頰發著光
眼神是迷茫
卻留給我想像

怎樣的美夢
才不會醒呢
如今的夏天
花都開好了
...

******* This Lyrics is NOT for Commercial use *******"
醜人多作怪 (《新斗羅大陸》手遊半週年主題曲),告五人,51,0.174,0.595,257473,0.753,0,6,0.159,-4.677,0,0.0393,90.026,4,0.466,Lyrics not found
紅,告五人,48,0.814,0.424,269246,0.355,0.042,9,0.135,-10.461,1,0.0295,169.927,4,0.199,"我只為你 點亮眼睛
雖然雙手緊握還是空氣
卻因為你 深信不疑

喃喃自語 在黑夜裡
你不明白你細微的呼吸
都奪走我 血液裡的氧氣

愛會在凌晨惦起
跳躍了時空差距
為何要束縛自己
讓彼此不能呼吸

...

******* This Lyrics is NOT for Commercial use *******"
又到天黑,告五人,48,0.124,0.506,289640,0.455,0.000492,4,0.126,-9.521,1,0.058,159.911,4,0.379,"又到天黑
出門時路燈都還沒醒
急著跟黃昏說再見的她
朝忙碌裡奔去

她說晚餐隨便吃就好
反正到肚子裡都⼀樣
日復一日 年復⼀年
還是沒有想法

她還是害怕天黑
一路上耳機都開到最大聲
她還是拒絕入睡
就怕閉著眼又想到某個畫面

She will be fine
Just something changed in the summer time
她想去解讀又害怕眼睛變得模糊

She will be fine
Just something changed in the summer time
不想要認輸就把自己獻給忙碌

她漸漸 不怕天黑 (不怕天黑)
去上班前都會去買宵夜
雖然她 流下了眼淚
但勇氣膨脹成一個笑臉

...

******* This Lyrics is NOT for Commercial use *******"
我以為你不會出現 (UAG安全感形象曲),告五人,43,0.482,0.433,346114,0.402,1.17e-05,10,0.11,-8.749,1,0.0328,160.013,4,0.108,Lyrics not found
與海無關 (《比悲傷更悲傷的故事》影集版插曲),告五人,48,0.906,0.654,245232,0.227,2.14e-05,2,0.091,-12.619,1,0.0298,78.155,4,0.373,"嚮往你的腳步留下的足跡
尋覓你的呼吸讓自己更加小心
如果摯愛的你也怕了有目的
我會好好聽見你聲音待在安全的距離

承諾雲淡風輕是你的美麗
顧著替人著想也請你想想自己
如果摯愛的你也擔心著委屈
我會好好直覺反應珍惜你我的秘密

我來自雲海的另一端
跋涉幾座山換你ㄧ夕神采
...

******* This Lyrics is NOT for Commercial use *******"
從沒去過巴塞隆納,告五人,46,0.772,0.744,273598,0.319,0.00111,0,0.11,-11.984,1,0.0308,109.008,4,0.356,"從沒到過的地方
從沒觸碰的晴朗
從沒有想像的你
卻留戀的地方

預知未來的遠方
地中海上的船槳
素昧平生的月亮
同一片天空下

聚成浪的海圍繞著甦醒的城市
從沒飛行過的我天馬行空幾遍
成千上萬的思念不知從何而來
像是對你終於有了足夠的了解
...

******* This Lyrics is NOT for Commercial use *******"
你所到之處(就下雨),告五人,43,0.533,0.369,240439,0.717,0.000885,1,0.418,-9.923,0,0.179,94.791,3,0.538,"一半是你的貪婪
我的指環鑲嵌另一半
錯就錯在所愛
錯在無奈給與更多關懷

你所到之處就下雨
就連雨傘都為我嘆息
這城市漫天大雨
這壞天氣
找誰不容易
可天真是我的決定

...

******* This Lyrics is NOT for Commercial use *******"
在凌晨睡著的自己,告五人,43,0.00843,0.466,279613,0.708,0.000359,5,0.158,-6.78,1,0.0362,139.949,4,0.421,"一定有什麼事情耽擱吧
才會在這個時間讓自己
聚精會神 渴望成真

一定有什麼情感放不下
才會在這個時間讓自己
看場電影 放鬆神經

在凌晨睡著的自己 失去比擁有還容易
暫時把煩惱丟出去 讓自己好好自然醒
在凌晨睡著的自己 是否比別人更真心
知道回憶不能重新 所以內心更堅定

想像妳仍舊在我的身旁
笑容是那麼的溫柔芬芳
眼淚落下 妳不在家
...

******* This Lyrics is NOT for Commercial use *******"
溫蒂公主的侍衛 (三立/台視戲劇《天巡者》插曲),告五人,48,0.0156,0.569,257852,0.507,7.37e-05,8,0.0905,-5.694,1,0.0329,110.009,4,0.133,"親愛的
我現在要對你告白
但或許不是那麼簡單
請亮著雙眼聽我說

親愛的
或許我們不會永遠
永遠陪伴在彼此身邊
意外和明天或誰
比我更耀眼

但妳
像藍天般的妳
全存在我心底
久而久之 變成唯一

親愛的
眼淚別輕易地掉
...

******* This Lyrics is NOT for Commercial use *******"
法蘭西多士,告五人,45,0.0317,0.745,254306,0.639,0.00186,11,0.208,-6.612,1,0.0442,124.969,4,0.762,"（西多士 西多士 西多士）
（西多士 西多士 西多士）
（檸檬七喜）
（西多士 西多士 西多士）
（西多士 西多士 西多士）
（檸檬七喜）

有人生來就肆無忌憚
所有問候都成為摯愛
有人生來為一人而活
所有善意都拒於門外

共鳴產生的快感
快感橫生的無奈
投胎轉世的期待
最後都變成麻煩

奮力搖擺的氛圍
千呼萬喚而珍貴
...

******* This Lyrics is NOT for Commercial use *******"
你要不要吃哈密瓜,告五人,45,0.38,0.637,269880,0.578,0,9,0.15,-4.122,1,0.0288,95.022,4,0.642,"不知道你 是否明⽩偉⼤的重量
還是你對於平凡
擁有無限的幻想

好像很多⼈都跟你我⼀樣
好像很多⼈都跟你我⼀樣
⾼端的看不懂
是為了 是為了 是為了抬⾼⾝價

左顧右盼 偏執的幻想
我問你 我問你 要不要吃哈密⽠
看你⼀臉 你⼀臉⾼尚
我問你 我問你 要不要吃哈密⽠
左顧右盼 偏執的幻想
我問你 我問你 要不要吃哈密⽠
...

******* This Lyrics is NOT for Commercial use *******"
不搖滾,831,42,0.334,0.403,291600,0.513,0,9,0.573,-6.171,1,0.0288,77.043,4,0.158,"故事 總是這樣發生
不算什麼深刻 不算那麼認真
重複 別人走過的路
不算多麼特別 也不換每一瞬(間)

是否 總有一種悖論？
想過奮不顧身 卻又一事無成
生活 總得理不饒人
你的不知分寸 化作滿身傷痕

或許這一生 無休止地生存
無休止地抗爭 才得以平衡
長大是不知不覺 不搖滾的過程
...

******* This Lyrics is NOT for Commercial use *******"
同樣一個你,告五人,44,0.288,0.641,271159,0.643,0.000357,3,0.309,-6.023,1,0.0295,94.969,4,0.486,"失去的 和愛著的
他們都是同樣一個人
等待著的 和追尋的
相同際遇卻沒有緣分

看著手機默默無語
路很平心卻沒著地
你的樣子 深深烙印在心底
我很想忘記 在每個夜裡

他在身後留下的蒼白 是一齣無題的悲哀
...

******* This Lyrics is NOT for Commercial use *******"
