Track Name,Artist Name,Popularity,Acousticness,Danceability,Duration (ms),Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence,Lyrics,lyrics,final_lyrics
藍天,A-Mei Chang,38,0.56,0.344,255867,0.176,0.0,3,0.0796,-15.255,1,0.0413,64.771,4,0.159,忽醒忽睡我又掙扎了一夜窗外透進幾絲光線空盪的房間留著你的照片幸福的感覺索然無味無心唱歌卻又撥斷琴弦所有的事留給明天感情的善變挖空心思遮掩誰能用真心說抱歉,"['忽', '醒', '忽', '睡', '我', '又', '掙扎', '了', '一', '夜', '窗', '外', '透進', '幾', '絲', '光線', '空盪', '的', '房間', '留', '著', '你', '的', '照片', '幸福', '的', '感覺', '索然無味', '無心', '唱歌', '卻', '又', '撥斷', '琴弦', '所有', '的', '事', '留給', '明天', '感情', '的', '善變', '挖空心思', '遮掩', '誰', '能', '用', '真心', '說', '抱歉']",忽 醒 忽 睡 掙扎 夜 窗 外 透進 絲 光線 空盪 房間 留 照片 幸福 感覺 索然無味 無心 唱歌 撥斷 琴弦 事 留給 明天 感情 善變 挖空心思 遮掩 真心 抱歉
平常心,A-Mei Chang,33,0.781,0.527,251293,0.448,0.0,1,0.114,-5.782,1,0.0321,119.814,4,0.166,街道靜的刺耳夜被路燈染色趁感傷醒來前先上車不會不捨承認我是弱者不敢再對愛假設我真的累得不想再拉扯我尋找的平靜是我將來看電影帶著一顆平常心不必為誰心碎閉上眼睛我需要的平靜是敢回頭看曾經那些為愛患得患失的情景我選擇忘記,"['街道', '靜', '的', '刺耳', '夜', '被', '路燈', '染色', '趁', '感傷', '醒來', '前', '先', '上車', '不會不捨', '承認', '我', '是', '弱者', '不', '敢', '再', '對', '愛', '假設', '我', '真的', '累', '得', '不', '想', '再', '拉扯', '我', '尋找', '的', '平靜', '是', '我', '將來', '看', '電影', '帶', '著', '一', '顆', '平常心', '不必', '為', '誰', '心碎', '閉上', '眼睛', '我', '需要', '的', '平靜', '是', '敢', '回頭', '看', '曾經', '那些', '為', '愛', '患得患失', '的', '情景', '我', '選擇', '忘記']",街道 靜 刺耳 夜 路燈 染色 感傷 醒來 前 先 上車 不會不捨 承認 弱者 敢 愛 假設 真的 累 想 拉扯 尋找 平靜 將來 電影 帶 顆 平常心 不必 心碎 閉上 眼睛 需要 平靜 敢 回頭 曾經 愛 患得患失 情景 選擇 忘記
好膽你就來,A-Mei Chang,39,0.134,0.602,208520,0.935,0.0,10,0.124,-3.767,0,0.0925,120.03,4,0.622,攏細你啦攏細你啦攏細你害我的面來紅紅你的心我的心結結作一伙是要打算按怎攏細你啦攏細你啦攏細你害我整天在茫茫你的心我的心現在賣擱假要討我的愛好膽你就來賣放底心內怨嘆沒人知思念作風颱心情三溫暖其實我攏知好膽你就來,"['攏', '細', '你', '啦', '攏', '細', '你', '啦', '攏', '細', '你', '害', '我', '的', '面', '來', '紅紅', '你', '的', '心', '我', '的', '心', '結結作', '一', '伙', '是', '要', '打算', '按', '怎攏', '細', '你', '啦', '攏', '細', '你', '啦', '攏', '細', '你', '害', '我', '整', '天', '在', '茫茫', '你', '的', '心', '我', '的', '心', '現在', '賣', '擱假', '要', '討', '我', '的', '愛', '好', '膽', '你', '就', '來', '賣', '放', '底', '心', '內', '怨嘆', '沒', '人', '知', '思念', '作', '風颱', '心情', '三溫暖', '其實', '我', '攏', '知', '好', '膽', '你', '就', '來']",攏 細 攏 細 攏 細 害 面 紅紅 心 心 結結作 伙 打算 怎攏 細 攏 細 攏 細 害 整 天 茫茫 心 心 現在 賣 擱假 討 愛 膽 賣 放 底 心 怨嘆 沒 知 思念 作 風颱 心情 三溫暖 其實 攏 知 膽
我恨我愛你,A-Mei Chang,34,0.974,0.534,269922,0.208,0.0,11,0.0881,-12.62,1,0.0367,124.979,4,0.293,面帶微笑離開你懷裡我聽天由命最後一張王牌在手裡二選一的機率不能放縱愛你就放過自己愛情已經過了甜蜜期多說也是無益愛不愛我已經沒關係一點小傷而已你可以很放心我不會為了留你假裝可憐兮兮都怪我太不爭氣我恨我愛你,"['面帶微笑', '離開', '你', '懷裡', '我', '聽天由命', '最後', '一', '張', '王牌', '在', '手', '裡', '二', '選', '一', '的', '機率', '不能', '放縱', '愛', '你', '就', '放過', '自己', '愛情', '已經', '過', '了', '甜蜜期', '多', '說', '也', '是', '無益', '愛', '不', '愛', '我', '已經', '沒關係', '一點', '小', '傷', '而已', '你', '可以', '很', '放心', '我', '不會', '為了', '留', '你', '假裝', '可憐兮兮', '都', '怪', '我', '太', '不', '爭氣', '我', '恨', '我', '愛', '你']",面帶微笑 離開 懷裡 聽天由命 最後 張 王牌 手 裡 選 機率 不能 放縱 愛 放過 愛情 已經 甜蜜期 無益 愛 愛 已經 沒關係 一點 傷 放心 不會 留 假裝 可憐兮兮 怪 太 爭氣 恨 愛
偷故事的人,A-Mei Chang,38,0.958,0.42,258140,0.262,0.0,11,0.163,-9.694,1,0.0418,93.583,3,0.347,當你走的那天我不再說故事了不再編織起承轉合也不用為結局苦惱了當你走的那天你不再說故事了不再安排我的對白也叫我別再著迷了於是偷走令自己大笑的故事於是偷走令自己傷心的故事而我總任性的對別人驕傲的說著口沫橫飛生動的像我們一起走過的本可那樣幸福的而你走的那天所有觀眾隨你走了聽者既然無心聽著說者當然也無意了,"['當', '你', '走', '的', '那', '天', '我', '不再', '說', '故事', '了', '不再', '編織', '起承轉合', '也', '不用', '為', '結局', '苦惱', '了', '當', '你', '走', '的', '那', '天', '你', '不再', '說', '故事', '了', '不再', '安排', '我', '的', '對白', '也', '叫', '我', '別', '再', '著迷', '了', '於是', '偷走', '令', '自己', '大笑', '的', '故事', '於是', '偷走', '令', '自己', '傷心', '的', '故事', '而', '我', '總', '任性', '的', '對', '別人', '驕傲', '的', '說', '著', '口沫橫飛', '生動', '的', '像', '我們', '一起', '走過', '的', '本', '可', '那樣', '幸福', '的', '而', '你', '走', '的', '那', '天', '所有', '觀眾', '隨', '你', '走', '了', '聽', '者', '既然', '無心', '聽', '著', '說', '者', '當然', '也', '無意', '了']",走 天 不再 故事 不再 編織 起承轉合 不用 結局 苦惱 走 天 不再 故事 不再 安排 對白 著迷 偷走 令 大笑 故事 偷走 令 傷心 故事 總 任性 驕傲 口沫橫飛 生動 一起 走過 幸福 走 天 觀眾 走 聽 無心 聽 無意
Bad Boy,A-Mei Chang,37,0.0754,0.72,262827,0.809,0.0,4,0.0632,-7.614,0,0.0746,100.981,4,0.609,你說的是我不想走你說的是我不想走你說的是我從來不放手我不會問你為什麼你不用教我怎麼做我要抹上最鮮豔的口紅喔原來你是這種難道我曾經默默縱容難道是我喔你說的唯一有很多你說的專情像煙火你其實騙了自己騙了我我不想再挽回什麼你不必再疲於奔波我要找到最亮眼的自我喔原來你是這種難道我曾經默默縱容那全是你犯的錯喔你的壞讓我不明白我必須要離開你是你的壞讓我太無奈讓我對你說,"['你', '說', '的', '是', '我', '不', '想', '走', '你', '說', '的', '是', '我', '不', '想', '走', '你', '說', '的', '是', '我', '從來', '不', '放手', '我', '不會', '問', '你', '為什麼', '你', '不用', '教', '我', '怎麼', '做', '我', '要', '抹上', '最', '鮮豔', '的', '口紅', '喔', '原來', '你', '是', '這', '種', '難道', '我', '曾經', '默默', '縱容', '難道', '是', '我', '喔', '你', '說', '的', '唯一', '有', '很多', '你', '說', '的', '專情', '像', '煙火', '你', '其實', '騙', '了', '自己', '騙', '了', '我', '我', '不', '想', '再', '挽回', '什麼', '你', '不必', '再', '疲於奔波', '我', '要', '找到', '最', '亮眼', '的', '自我', '喔', '原來', '你', '是', '這', '種', '難道', '我', '曾經', '默默', '縱容', '那', '全', '是', '你', '犯', '的', '錯', '喔', '你', '的', '壞', '讓', '我', '不', '明白', '我', '必須', '要', '離開', '你', '是', '你', '的', '壞', '讓', '我', '太', '無奈', '讓', '我', '對', '你', '說']",想 走 想 走 從來 放手 不會 問 不用 教 抹上 鮮豔 口紅 喔 原來 種 難道 曾經 默默 縱容 難道 喔 唯一 很多 專情 煙火 其實 騙 騙 想 挽回 不必 疲於奔波 找到 亮眼 自我 喔 原來 種 難道 曾經 默默 縱容 全 犯 錯 喔 壞 明白 必須 離開 壞 太 無奈
開門見山,A-Mei Chang,37,0.00287,0.533,255000,0.971,0.0,5,0.433,-3.455,0,0.0611,104.904,4,0.514,那是個月亮就是個月亮並不是地上霜那地上花瓣看完了就完沒必要再聯想甚麼秋水怎麼望穿甚麼燈火怎麼闌珊甚麼風景就怎麼看何必要拐彎,"['那', '是', '個', '月亮', '就', '是', '個', '月亮', '並', '不', '是', '地', '上', '霜', '那', '地', '上', '花瓣', '看完', '了', '就', '完', '沒', '必要', '再', '聯想', '甚麼', '秋水', '怎麼', '望穿', '甚麼', '燈火', '怎麼', '闌珊', '甚麼', '風景', '就', '怎麼', '看', '何必', '要', '拐彎']",月亮 月亮 霜 花瓣 看完 完 沒 必要 聯想 秋水 望穿 燈火 闌珊 風景 何必 拐彎
薇多莉亞的秘密,A-Mei Chang,36,0.119,0.728,169827,0.805,0.0,8,0.111,-5.294,0,0.036,114.985,4,0.827,他的手掌是否有点粗糙下巴的伤像勾人的问号当被他拥抱会是什么情调双手环绕舍不舍得睡著谁的唇能变成我的吻能清楚感觉到他的体温准不准一整天不出门睡觉胡闹拥抱他的双脚沙滩上的符号肩膀线条像冰山的一角衬衫里的腰什么都撑得牢嘴角微翘看来可靠的笑,"['他', '的', '手掌', '是否', '有点', '粗糙', '下巴', '的', '伤', '像', '勾', '人', '的', '问号', '当', '被', '他', '拥抱', '会', '是', '什么', '情调', '双手', '环绕', '舍不', '舍得', '睡著', '谁', '的', '唇', '能', '变成', '我', '的', '吻', '能', '清楚', '感觉到', '他', '的', '体温', '准', '不准', '一', '整', '天', '不', '出门', '睡觉', '胡闹', '拥抱', '他', '的', '双脚', '沙滩', '上', '的', '符号', '肩膀', '线条', '像', '冰山', '的', '一角', '衬衫', '里', '的', '腰', '什么', '都', '撑', '得', '牢', '嘴角', '微', '翘', '看来', '可靠', '的', '笑']",手掌 有点 粗糙 下巴 伤 勾 问号 当 拥抱 会 什么 情调 双手 环绕 舍不 舍得 睡著 谁 唇 变成 吻 清楚 感觉到 体温 准 不准 整 天 出门 睡觉 胡闹 拥抱 双脚 沙滩 符号 肩膀 线条 冰山 一角 衬衫 里 腰 什么 撑 牢 嘴角 微 翘 看来 可靠 笑
三月,A-Mei Chang,34,0.973,0.414,228108,0.173,2.95e-06,5,0.101,-13.868,1,0.0313,137.226,3,0.218,三月過去了好幾週世界開始有點熱參不透的那種難過忽然覺得沒什麼我的夢好多我很好你呢兩分鐘之後就要天亮了幾分鐘之後我也該忘了,"['三月', '過去', '了', '好幾', '週', '世界', '開始', '有點', '熱', '參不透', '的', '那', '種', '難過', '忽然', '覺得', '沒', '什麼', '我', '的', '夢', '好多', '我', '很', '好', '你', '呢', '兩', '分鐘', '之後', '就', '要', '天亮', '了', '幾', '分鐘', '之後', '我', '也', '該', '忘', '了']",三月 過去 好幾 週 世界 有點 熱 參不透 種 難過 忽然 覺得 沒 夢 好多 兩 分鐘 之後 天亮 分鐘 之後 忘
姊妹,A-Mei Chang,36,0.0519,0.631,263333,0.677,0.0,2,0.524,-11.447,1,0.0431,100.93,4,0.486,春天風會笑唱來歌聲俏你就像隻快樂鳥夏天日頭炎綠野在燃燒你讓世界更美好記得你的笑記得你的好山林裡的歌謠我是一片草被溫柔擁抱我想你一定知道你是我的姊妹你是我的不管相隔多遠,"['春天', '風', '會', '笑唱', '來', '歌聲', '俏', '你', '就', '像', '隻', '快樂鳥', '夏天', '日頭', '炎綠', '野', '在', '燃燒', '你', '讓', '世界', '更', '美好', '記得', '你', '的', '笑', '記得', '你', '的', '好', '山林', '裡', '的', '歌謠', '我', '是', '一', '片', '草', '被', '溫柔', '擁抱', '我', '想', '你', '一定', '知道', '你', '是', '我', '的', '姊妹', '你', '是', '我', '的', '不管', '相隔', '多', '遠']",春天 風 笑唱 歌聲 俏 隻 快樂鳥 夏天 日頭 炎綠 野 燃燒 世界 美好 記得 笑 記得 山林 裡 歌謠 片 草 溫柔 擁抱 想 一定 知道 姊妹 相隔 遠
壞的好人,A-Mei Chang,34,0.873,0.426,324250,0.291,0.0,6,0.151,-7.477,1,0.036,139.589,4,0.341,紅燈黃昏狂奔不顧輿論絕不能讓心愛的他受冷不問緣分名稱怕會扯分被一層皮膚隔開的靈魂我的青春不否認有些寂寞倒也不缺他一個吻才剛停頓才轉身已從他懷裡撤離流浪直到清晨想愛里生存把分手當真擁抱我有過的疤痕誰的心不破損不曾受困感動能幸存就足以當真生命已剩不多單純我願意再等等壞的好人,"['紅燈', '黃昏', '狂奔', '不顧', '輿論', '絕不', '能', '讓', '心愛', '的', '他', '受', '冷', '不', '問', '緣分', '名稱', '怕', '會', '扯', '分', '被', '一', '層', '皮膚', '隔開', '的', '靈魂', '我', '的', '青春', '不', '否認', '有些', '寂寞', '倒', '也', '不', '缺', '他', '一', '個', '吻', '才', '剛', '停頓', '才', '轉身', '已', '從', '他', '懷裡', '撤離', '流浪', '直到', '清晨', '想', '愛', '里', '生存', '把', '分手', '當真', '擁抱', '我', '有', '過', '的', '疤痕', '誰', '的', '心', '不', '破損', '不', '曾', '受困', '感動', '能', '幸', '存', '就', '足以', '當', '真', '生命', '已', '剩', '不', '多', '單純', '我', '願意', '再', '等等', '壞', '的', '好人']",紅燈 黃昏 狂奔 不顧 輿論 絕不 心愛 受 冷 問 緣分 名稱 怕 扯 層 皮膚 隔開 靈魂 青春 否認 寂寞 倒 缺 吻 剛 停頓 轉身 懷裡 撤離 流浪 清晨 想 愛 里 生存 分手 當真 擁抱 疤痕 心 破損 受困 感動 幸 存 足以 真 生命 剩 單純 願意 壞 好人
裝醉,A-Mei Chang,34,0.568,0.683,325466,0.444,0.0,6,0.0949,-6.015,1,0.0351,131.985,4,0.395,你的我的到底在計算什麼繞過你的小心我常想他的香味還是他的左手煩惱你的我的早就分不清楚了永遠賴著習慣這樣多好貼著我的心聽著開始不愛了什麼時候罪的罪人我用愧疚掩飾了裝著裝著你像真的醉了有些謊錯的太對反正痛過了就不會傷悄悄推開你熟睡時的擁抱繞過我的傷心聽不到留在你的身邊我就要瘋掉最後是愛讓孤單往心裡逃推不開讓人窒息的窗靠近他的身邊你就肯放手誰知道繞過我的傷心聽不到,"['你', '的', '我', '的', '到底', '在', '計算', '什麼', '繞過', '你', '的', '小心', '我', '常', '想', '他', '的', '香味', '還是', '他', '的', '左手', '煩惱', '你', '的', '我', '的', '早', '就', '分', '不', '清楚', '了', '永遠', '賴', '著', '習慣', '這樣', '多', '好', '貼', '著', '我', '的', '心', '聽', '著', '開始', '不', '愛', '了', '什麼', '時候', '罪', '的', '罪人', '我', '用', '愧疚', '掩飾', '了', '裝', '著', '裝', '著', '你', '像', '真的', '醉', '了', '有些', '謊', '錯', '的', '太', '對', '反正', '痛', '過', '了', '就', '不會', '傷', '悄悄', '推開', '你', '熟睡', '時', '的', '擁抱', '繞過', '我', '的', '傷心', '聽', '不', '到', '留在', '你', '的', '身邊', '我', '就', '要', '瘋掉', '最後', '是', '愛', '讓', '孤單', '往', '心', '裡', '逃', '推', '不', '開', '讓', '人', '窒息', '的', '窗', '靠近', '他', '的', '身邊', '你', '就', '肯', '放手', '誰', '知道', '繞過', '我', '的', '傷心', '聽', '不', '到']",到底 計算 繞過 小心 常 想 香味 左手 煩惱 早 清楚 永遠 賴 習慣 貼 心 聽 愛 罪 罪人 愧疚 掩飾 裝 裝 真的 醉 謊 錯 太 反正 痛 不會 傷 悄悄 推開 熟睡 擁抱 繞過 傷心 聽 留在 身邊 瘋掉 最後 愛 孤單 心 裡 逃 推 開 窒息 窗 靠近 身邊 肯 放手 知道 繞過 傷心 聽
跳進來,A-Mei Chang,34,0.00403,0.792,182574,0.494,3.41e-05,5,0.129,-8.598,0,0.0472,117.017,4,0.377,為何為何為何為何為何沒人讓我知道這有趴要等我發現它我心裡面的話在告訴自己我想跳到沒有妝起霧在每個窗讓所有人都當我跳舞著在來一起跟我讓所有人都請繼續放放放到天亮自然不勉強撒水當面霜就跟我一起跳進來跳就跟我一起跳像心臟一起跳往音樂裡面跳進來,"['為何', '為何', '為何', '為何', '為何', '沒', '人', '讓', '我', '知道', '這', '有', '趴', '要', '等', '我', '發現', '它', '我', '心', '裡面', '的', '話', '在', '告訴', '自己', '我', '想', '跳到', '沒有', '妝', '起霧', '在', '每', '個', '窗', '讓', '所有人', '都', '當', '我', '跳舞', '著', '在來', '一起', '跟', '我', '讓', '所有人', '都', '請', '繼續', '放放', '放到', '天亮', '自然', '不', '勉強', '撒水', '當面霜', '就', '跟', '我', '一起', '跳進來', '跳', '就', '跟', '我', '一起', '跳', '像', '心臟', '一起', '跳', '往', '音樂', '裡面', '跳進來']",沒 知道 趴 發現 心 裡面 話 告訴 想 跳到 妝 起霧 窗 所有人 跳舞 在來 一起 所有人 繼續 放放 放到 天亮 自然 勉強 撒水 當面霜 一起 跳進來 跳 一起 跳 心臟 一起 跳 音樂 裡面 跳進來
